occurrenceID	rightsHolder	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordedBy	Source	Date	yearMeasurement	Sex	lifeStage	Department	Municipality	ParamoComplex	Locality	Elevation	decimalLatitude	decimalLongitude	Order	Family	Species	Weight	totalCulmen	exposedCulmen	billDepth	billWidth	gape	wingArea	wingLength	distPrimarySecondary	tailLength	tailShape	Tarsus	Hallux	halluxClaw	Wingspan	Weight_Dunning2008
	IAVH	Preserved specimen	ICN	ICN-MHN	5568	"Alejandro Pinto, Diego Cueva"	Museum		2013	Not registered	Adult	Antioquia	Turbo		Antioquia: Turbo: Rio Guadualito	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	NA	14.67	10.94	4.13	3.81	6.16	NA	73.79	18.84	46.34	2.92	20.95	12.58	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-3644	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Choco	Riosucio		Choco: Riosucio: Vda. Sautata	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	16.2	15	NA	3.7	3.4	NA	NA	77	20.6	45.6	0	21.4	12.4	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-881	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Antioquia	Anori		Antioquia: Anori: Providencia La Tirana 25 Km S. 22 Km W. Of Zaragoza	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	NA	16	12	4.1	4	NA	NA	77.6	14.2	49	3.7	21.7	13.1	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-5307	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Choco	Acandi		Choco: Acandi: Cgto. Sapzurro	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	15	15.8	12.1	NA	4.3	NA	NA	71.5	20.2	42.7	1.3	21.8	13	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-2846	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Magdalena	Santa Marta		"Magdalena: Santa Marta: Canaveral, PNN Tayrona"	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	NA	16.3	12.2	4.1	3.8	NA	NA	77	19.6	49	3.1	21.3	12.9	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-5386	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Meta	Puerto Gaitan		Meta: Puerto Gaitan: Carimagua	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	14.8	15.1	12.3	3.5	3.7	NA	NA	72.5	13.5	48.4	2.3	21.2	12.1	NA	NA	16.3
	IAVH	Preserved specimen	ICN	ICN-MHN	30298	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Antioquia	Cocorna		"Antioquia: Cocorna: Vda. La Veta, Rio Calderas"	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	NA	15.18	11.67	3.6	3.28	6.65	NA	76.44	18.07	48.87	1.51	22.23	12.14	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-5106	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Choco	Riosucio		Choco: Riosucio: Vda. Sautata	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	14.6	15.83	10.9	NA	3.8	NA	NA	74.9	21.3	45	0	21.8	12.1	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-5258	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Choco	Acandi		"Choco: Acandi: Cgto. Tanela, caserio Tanela"	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	15.1	15.2	11.6	3.7	3.4	NA	NA	71.2	19.3	45.3	3.2	20.4	12.2	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-5274	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Choco	Riosucio		"Choco: Riosucio: Hda. Sautata, margen izquierda del Rio Atrato"	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	14.2	15.4	11.1	NA	3.5	NA	NA	74	19.7	48.3	2.3	20.4	12.6	NA	NA	16.3
	IAVH	Preserved specimen	ICN	ICN-MHN	5570	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Meta			Meta: La Macarena Sur	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	NA	15.86	11.99	3.9	3.48	5.56	NA	76.31	20.84	49.33	2.28	20.04	12.09	NA	NA	16.3
	IAVH	Preserved specimen	ICN	ICN-MHN	37782	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Valle del Cauca	Andalucia		"Valle del Cauca: Andalucia: Campo Alegre, Humedal La Bolsa"	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	16	16.05	11.54	4.06	3.44	5.97	NA	72.2	12.14	48.02	0	19.87	12.8	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-3658	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Magdalena	Sitionuevo		Magdalena: Sitionuevo: Cienaga	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	14.7	16.3	12.6	4	3.9	NA	NA	71.4	21.1	44.8	0	21.6	12.6	NA	NA	16.3
	IAVH	Preserved specimen	U-Valle	CVA-UV	1418	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Valle del Cauca	Atuncela		Valle del Cauca: Atuncela	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	NA	15.31	12.02	4.01	3.8	6.67	NA	76.68	16.94	51.7	0	22.13	13.77	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-5232	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Choco	Riosucio		Choco: Riosucio: Vda. Tilupo	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	16.4	16	12.3	NA	4.1	NA	NA	75.4	16.8	50.9	0	21.8	12.7	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-5483	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Choco	Riosucio		"Choco: Riosucio: Reserva Forestal Las Teresitas, Rio Truando"	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	15	16.2	12.2	NA	3.4	NA	NA	76.8	21.4	48.6	0	20.8	12.2	NA	NA	16.3
	IAVH	Preserved specimen	U-Valle	CVA-UV	6412	"Alejandro Pinto, Diego Cueva"	Museum		2014	Not registered	Not registered	Valle del Cauca	Sevilla		Valle del Cauca: Sevilla: Vda. La Estrella	NA	4.3014	-76.0028	Passeriformes	Parulidae	Parkesia noveboracensis	16	14.89	11.7	3.6	3.53	5.55	NA	72.3	15.55	50.99	0	20.45	12.37	NA	NA	16.3
	IAVH	Preserved specimen	ICN	ICN-MHN	31006	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Arauca			Arauca: Campo Cano Limon	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	14	15.62	11.64	NA	3.46	6.46	NA	73.23	12.68	52.48	5.06	19.48	12.99	NA	NA	16.3
	IAVH	Preserved specimen	ICN	ICN-MHN	35115	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Sucre	San Marcos		Sucre: San Marcos: Vda. La Florida	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	18	15.54	11.83	3.71	3.98	6.42	NA	69.16	17.14	48.39	0	20.06	13.12	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-5481	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Choco	Riosucio		"Choco: Riosucio: Reserva Forestal Las Teresitas, Rio Truando"	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	15.6	16.3	12	4.1	3.9	NA	NA	76.4	18.9	47.8	0	21.3	12.6	NA	NA	16.3
	IAVH	Preserved specimen	ICN	ICN-MHN	36007	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Meta	San Martin		Meta: San Martin: Vda. El Manantial	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	16.7	15.79	12.37	3.78	3.37	5.71	NA	73.22	12.12	49.47	3.11	21.29	12.51	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-3645	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Choco	Riosucio		Choco: Riosucio: Vda. Peye	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	15.8	16.3	12.5	NA	4	NA	NA	76.7	20.2	50	2	21.9	10.9	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-5329	"Alejandro Pinto, Diego Cueva"	Museum		2013	Not registered	Not registered	Choco	Riosucio		"Choco: Riosucio: Reserva Forestal Las Teresitas, Rio Truando"	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	14.4	15.4	11.3	3.8	3.4	NA	NA	77.5	22.3	48.6	3.2	22.5	12	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-5112	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Choco	Riosucio		"Choco: Riosucio: Vda. Cacarica, Qda. Cristales"	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	16.4	15.6	10.8	3.9	4	NA	NA	77.5	20.8	51.6	0	21.8	13	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-5111	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Choco	Riosucio		"Choco: Riosucio: Vda. Cacarica, Qda. Cristales"	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	17.3	15.6	11.7	3.71	3.7	NA	NA	79	21.1	46.8	1.5	22.2	13.2	NA	NA	16.3
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-14420	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Vichada	Cumaribo		"Vichada: Cumaribo: Selva de Mataven, Cano Mataven"	NA	NA	NA	Passeriformes	Parulidae	Parkesia noveboracensis	16	16.2	12.8	3.7	3.9	NA	NA	79.2	17.7	53.2	0	21.5	12.4	NA	NA	16.3
	IAVH	Preserved specimen	ICN	ICN-MHN	36503	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Cesar	San Martin		Cesar: San Martin: Vda. La Raya	NA	NA	NA	Passeriformes	Parulidae	Seiurus aurocapilla	15.9	14.46	12.02	4.38	4.12	6.64	NA	71.25	13.45	48.66	3.46	21	13.13	NA	NA	18.8
	IAVH	Preserved specimen	ICN	ICN-MHN	5501	Elkin A. Tenorio	Museum		2015	Male	Unknown					NA	NA	NA	Passeriformes	Parulidae	Setophaga cerulea	8.87	13.02	9.82	3.14	4.11	7.58	NA	64.11	12.99	45.72	0	19.73	10.43	NA	NA	9.05
	IAVH	Preserved specimen	ICN	ICN-MHN	5500	Elkin A. Tenorio	Museum		2015	Male	Unknown					NA	NA	NA	Passeriformes	Parulidae	Setophaga cerulea	8.87	13.12	10.28	3.57	4.05	NA	NA	64.83	18.76	48.33	0	19.62	11.08	NA	NA	9.05
	IAVH	Preserved specimen	ICN	ICN-MHN	5402	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Boyaca	Zetaquira		Boyaca: Zetaquira: Vda. Suna	NA	5.25	-73.1667	Passeriformes	Parulidae	Setophaga fusca	NA	NA	9.38	3.49	3.97	5.72	NA	62.38	15.08	43.31	2.26	16.08	10.51	NA	NA	9.75
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-3092	"Alejandro Pinto, Diego Cueva"	Museum		2013	Not registered	Not registered	Cundinamarca	Bogota. D.C.		Cundinamarca: Bogota. D.C.: Vivero Venado de Oro	NA	NA	NA	Passeriformes	Parulidae	Setophaga fusca	NA	12.26	8.94	3.62	3.25	NA	NA	63.76	19.78	42.08	0	16.84	9.93	NA	NA	9.75
	IAVH	Preserved specimen	U-Valle	CVA-UV	4855	"Alejandro Pinto, Diego Cueva"	Museum		2014	Female	Not registered	Quindio	Salento		Quindio: Salento: Cocora	NA	NA	NA	Passeriformes	Parulidae	Setophaga fusca	NA	12.53	8.97	3.88	3.36	NA	NA	65.25	17.99	41	0	17.79	10.4	NA	NA	9.75
	IAVH	Preserved specimen	U-Valle	CVA-UV	6747	"Alejandro Pinto, Diego Cueva"	Museum		2014	Not registered	Not registered	Quindio	Salento		Quindio: Salento: Reserva La Patasola	NA	NA	NA	Passeriformes	Parulidae	Setophaga fusca	8	13.27	8.34	3.58	3.28	NA	NA	61.64	15.32	41.09	0	17.43	9.63	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	23433	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Magdalena	Santa Marta		Magdalena: Santa Marta: Cuchilla de San Lorenzo	NA	11.1667	-74.1167	Passeriformes	Parulidae	Setophaga fusca	NA	NA	NA	3.77	3.74	5.65	NA	69.79	21.79	48.18	0	18.75	11.01	NA	NA	9.75
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-7271	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Cundinamarca	Bogota. D.C.		Cundinamarca: Bogota. D.C.: Cuenca del Rio San Cristobal Sur	NA	NA	NA	Passeriformes	Parulidae	Setophaga fusca	NA	12.74	9.42	3.07	3.81	NA	NA	65.52	18.42	42.41	0	17.52	10.29	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	26198	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Tolima	Planadas		Tolima: Planadas: PNN Nevado del Huila	NA	3.0167	-76	Passeriformes	Parulidae	Setophaga fusca	NA	12.1	8.76	3.17	3.02	5.59	NA	63.74	17.33	43.36	1.55	16.47	9.07	NA	NA	9.75
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-2528	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Cauca	Purace		Cauca: Purace: Pilimbala	NA	NA	NA	Passeriformes	Parulidae	Setophaga fusca	11.5	13.29	9.37	3.6	3.25	NA	NA	69.18	19.23	45.15	0	NA	10.33	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	28355	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Santander	Charala		"Santander: Charala: Canaverales, Virolin"	NA	6.0833	-73.2	Passeriformes	Parulidae	Setophaga fusca	NA	12.73	8.68	3.26	3.43	5.54	NA	63.21	18.59	48.69	0	16.77	9.9	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	5400	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Boyaca	Zetaquira		Boyaca: Zetaquira: Vda. Suna	NA	5.25	-73.1667	Passeriformes	Parulidae	Setophaga fusca	NA	12.77	9.39	NA	3.91	5.7	NA	68.02	15.53	47.85	0	17.12	10.56	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	5524	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Narino	Pasto		Narino: Pasto: Laguna de la Cocha	NA	1.0833	-77.15	Passeriformes	Parulidae	Setophaga fusca	NA	13.48	10.09	3.6	3.3	5.99	NA	64.95	14.96	44.58	2.06	17.68	10.43	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	5401	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Boyaca	Zetaquira		Boyaca: Zetaquira: Vda. Suna	NA	5.25	-73.1667	Passeriformes	Parulidae	Setophaga fusca	NA	12.73	9.08	3.59	3.88	5.89	NA	64.43	17.08	44.47	2.25	17.93	10.32	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	5398	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Huila	La Plata		Huila: La Plata: Moscopan	NA	2.3333	-76.0833	Passeriformes	Parulidae	Setophaga fusca	NA	12	7.91	3.21	3.21	5.92	NA	67.21	15.8	49.22	1.36	16.53	9.89	NA	NA	9.75
	IAVH	Preserved specimen	UNICAUCA	MHN-UC	AV-002223	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Cauca	Purace		Cauca: Purace	NA	2.56	-76.4425	Passeriformes	Parulidae	Setophaga fusca	NA	13.02	9.54	3.52	3.44	5.52	NA	67.43	18.61	44.91	0	16.01	10.55	NA	NA	9.75
	IAVH	Preserved specimen	U-Valle	CVA-UV	1594	"Alejandro Pinto, Diego Cueva"	Museum		2014	Female	Not registered	Antioquia	Bello		Antioquia: Bello: Bello	NA	NA	NA	Passeriformes	Parulidae	Setophaga fusca	NA	12.73	10.1	3.33	3.51	5.63	NA	67.07	18.34	47.01	0	16.07	9.98	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	5427	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Boyaca	Soata		Boyaca: Soata: Alto de Onzaga	NA	6.35	-72.7	Passeriformes	Parulidae	Setophaga fusca	NA	12.49	8.7	3.36	3.29	5.36	NA	69.14	16.4	45.84	1.8	17.86	10.47	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	23434	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Magdalena	Santa Marta		Magdalena: Santa Marta: Cuchilla de San Lorenzo	NA	11.1667	-74.1167	Passeriformes	Parulidae	Setophaga fusca	NA	11.99	8.6	3.59	3.62	5.52	NA	68.83	20.99	43.8	1.86	16.74	9.79	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	24290	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Boyaca	Miraflores		Boyaca: Miraflores: Puente de Rusa	NA	5.2	-73.2	Passeriformes	Parulidae	Setophaga fusca	NA	12.44	8.29	3.33	3.24	5.2	NA	68.47	20.75	45.23	1.86	16.04	10.61	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	5395	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Cauca	Coconuco\Purace		Cauca: Coconuco\Purace: Purace	NA	2.4	-76.45	Passeriformes	Parulidae	Setophaga fusca	NA	12.91	9.22	3.52	3.66	5.54	NA	68.19	18.71	49.74	0	16.39	9.52	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	23437	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Magdalena	Santa Marta		Magdalena: Santa Marta: Cuchilla de San Lorenzo	NA	11.1667	-74.1167	Passeriformes	Parulidae	Setophaga fusca	NA	13.22	9.78	3.57	3.69	5.93	NA	69.01	16.86	46.17	2.86	16.21	10.55	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	23436	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Magdalena	Santa Marta		Magdalena: Santa Marta: Cuchilla de San Lorenzo	NA	11.1667	-74.1167	Passeriformes	Parulidae	Setophaga fusca	NA	12.59	9.12	NA	3.04	5.67	NA	69.8	23.34	43.86	2.66	17.43	10.45	NA	NA	9.75
	IAVH	Preserved specimen	U-Valle	CVA-UV	4822	"Alejandro Pinto, Diego Cueva"	Museum		2014	Female	Not registered	Quindio	Salento		Quindio: Salento	NA	NA	NA	Passeriformes	Parulidae	Setophaga fusca	8.5	12.49	8.67	3.49	3.14	5.31	NA	66.99	19.11	43.74	0	17.16	9.76	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	26172	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Tolima	Planadas		Tolima: Planadas: PNN Nevado del Huila	NA	3.0167	-76	Passeriformes	Parulidae	Setophaga fusca	NA	12.54	9.43	3.47	3.23	5.11	NA	65.73	21.59	47.12	2.98	16.49	10.84	NA	NA	9.75
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-8052	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Boyaca	Miraflores		Boyaca: Miraflores: Puente de Rusa	NA	NA	NA	Passeriformes	Parulidae	Setophaga fusca	NA	12.26	9.58	3.49	3.67	NA	NA	73.02	26.1	45.57	0	17.02	9.85	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	6293	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Boyaca	Miraflores		Boyaca: Miraflores	NA	5.2	-73.2	Passeriformes	Parulidae	Setophaga fusca	NA	12.41	8.93	3.51	3.43	5.01	NA	70.37	25.58	46.76	0	17.59	10.02	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	23435	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Magdalena	Santa Marta		Magdalena: Santa Marta: Cuchilla de San Lorenzo	NA	11.1667	-74.1167	Passeriformes	Parulidae	Setophaga fusca	NA	12.56	8.97	3.48	3.35	5.39	NA	71.27	24.05	47.9	1.9	18.07	10.59	NA	NA	9.75
	IAVH	Preserved specimen	U-Valle	CVA-UV	6174	"Alejandro Pinto, Diego Cueva"	Museum		2014	Not registered	Not registered	Risaralda	Pereira		"Risaralda: Pereira: Ucumari, La Pastora"	NA	NA	NA	Passeriformes	Parulidae	Setophaga fusca	9.5	12.72	9.18	3.14	3.46	5.58	NA	69.65	20.76	46.06	0	18.23	10.5	NA	NA	9.75
	IAVH	Preserved specimen	ICN	ICN-MHN	33860	Elkin A. Tenorio	Museum		2015	Female	Unknown	Guajira	Uribia		Guajira: Uribia	NA	NA	NA	Passeriformes	Parulidae	Setophaga pitiayumi	7.65	11.35	8.1	3.57	4.05	5.53	NA	53.16	10.06	37.08	NA	NA	10.75	NA	NA	6.9
	IAVH	Preserved specimen	ICN	ICN-MHN	20491	Elkin A. Tenorio	Museum		2015	Female	Unknown	Cundinamarca	Tena		Cundinamarca: Tena	NA	NA	NA	Passeriformes	Parulidae	Setophaga pitiayumi	7.65	11.54	8.46	3.4	4.38	5.16	NA	53.16	10.5	33.9	0	16.1	9.03	NA	NA	6.9
	IAVH	Preserved specimen	ICN	ICN-MHN	20236	Elkin A. Tenorio	Museum		2015	Male	Unknown	Cundinamarca	El Penon		Cundinamarca: El Penon	NA	NA	NA	Passeriformes	Parulidae	Setophaga pitiayumi	7.65	12.56	NA	3.74	NA	NA	NA	59.55	12.52	41.54	4.72	16.48	10.02	NA	NA	6.9
	IAVH	Preserved specimen	ICN	ICN-MHN	16832	Elkin A. Tenorio	Museum		2015	Male	Unknown	Cundinamarca	Caqueza		Cundinamarca: Caqueza	NA	4.416667	-73.949722	Passeriformes	Parulidae	Setophaga pitiayumi	7.65	12.84	8.17	3.36	4.3	5.56	NA	55.53	8.38	41.48	2.96	16.42	9.09	NA	NA	6.9
	IAVH	Preserved specimen	ICN	ICN-MHN	38653	Paola Montoya Valencia	Museum		2015	Male	Unknown	Cundinamarca	Bogota. D.C.		Cundinamarca: Bogota. D.C.: Universidad Nacional	NA	NA	NA	Passeriformes	Parulidae	Setophaga ruticilla	NA	11.1	7.6	3	5	5.8	NA	61.8	15	49.6	4.1	17.5	8.5	NA	NA	8.25
	IAVH	Preserved specimen	ICN	ICN-MHN	19784	Paola Montoya Valencia	Museum		2015	Female	Unknown	Meta	Guamal		Meta: Guamal	NA	NA	NA	Passeriformes	Parulidae	Setophaga ruticilla	8.25	11.3	8.5	NA	5	6.1	NA	60.3	12.9	51.6	4.1	17.6	10.5	NA	NA	8.25
	IAVH	Preserved specimen	ICN	ICN-MHN	38717	Paola Montoya Valencia	Museum		2015	Male	Unknown	Guaviare	San Jose del Guaviare		Guaviare: San Jose del Guaviare	NA	NA	NA	Passeriformes	Parulidae	Setophaga ruticilla	8	12.5	8.3	3.3	4.1	5.8	NA	61.8	11	50.7	5.9	17.4	9.1	NA	NA	8.25
	IAVH	Preserved specimen	ICN	ICN-MHN	5513	Elkin A. Tenorio	Museum		2015	Male	Unknown	Meta	Villavicencio		Meta: Villavicencio	NA	4.083056	-73.449722	Passeriformes	Parulidae	Setophaga striata	NA	NA	9.79	3.69	4.18	6.39	NA	68.36	19.27	42.15	0	19.52	10.75	NA	NA	11.85
	IAVH	Preserved specimen	ICN	ICN-MHN	28661	Elkin A. Tenorio	Museum		2015	Male	Unknown	Meta	Acacias		Meta: Acacias	NA	NA	NA	Passeriformes	Parulidae	Setophaga striata	NA	13.76	NA	3.38	4.06	NA	NA	74.17	20.97	44.49	0	19.84	12.19	NA	NA	11.85
	IAVH	Preserved specimen	ICN	ICN-MHN	38424	Elkin A. Tenorio	Museum		2015	Female	Unknown	Santander	Puente Nacional		Santander: Puente Nacional	NA	15.815278	-73.690556	Passeriformes	Parulidae	Setophaga striata	10.5	13.58	9.87	3.6	4.26	6.42	NA	72.96	22.61	48.17	0	19.35	11.12	NA	NA	11.85
	IAVH	Preserved specimen	ICN	ICN-MHN	5623	Elkin A. Tenorio	Museum		2015	Male	Unknown	Cundinamarca	Zipacon		Cundinamarca: Zipacon: Laguna de Pedro Palo	NA	4.689444	-74.386667	Passeriformes	Parulidae	Vermivora chrysoptera	8.75	14.42	11.14	4.53	4.58	6.13	NA	59.27	14.58	43.81	0	17.92	NA	NA	NA	8.75
	IAVH	Preserved specimen	ICN	ICN-MHN	6531	Elkin A. Tenorio	Museum		2015	Female	Unknown	Cundinamarca	Fusagasuga		Cundinamarca: Fusagasuga	NA	4.351111	-74.357222	Passeriformes	Parulidae	Vermivora chrysoptera	8.75	13.41	10.44	3.83	3.81	6.32	NA	61.34	15.65	39.83	0	17.02	10.68	NA	NA	8.75
	IAVH	Preserved specimen	ICN	ICN-MHN	25413	Elkin A. Tenorio	Museum		2015	Male	Unknown	Santander	Charala		Santander: Charala	NA	6.083056	-73.199722	Passeriformes	Parulidae	Vermivora chrysoptera	8.75	15.36	12.17	4.21	4.18	6.15	NA	61.77	13.76	42.44	2.83	18.35	10.66	NA	NA	8.75
	IAVH	Preserved specimen	UDEA	MUA	MUA AVP 0694	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Antioquia	San Rafael		"Antioquia: San Rafael: Vda. TaguaJague, Central Hidroelectrica Jaguas Isagen"	NA	NA	NA	Passeriformes	Pipridae	Machaeropterus regulus	10	10.18	8.35	3.31	4.1	7.56	NA	51.26	9.09	22.98	0	13.92	10.24	NA	NA	9.35
	IAVH	Preserved specimen	ICN	ICN-MHN	25925	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Valle del Cauca	Buenaventura		Valle del Cauca: Buenaventura: Farallones de Cali	NA	3.3667	-76.8833	Passeriformes	Pipridae	Masius chrysopterus	NA	11.03	6.02	3.41	3.1	6.71	NA	59.19	7.43	37.15	4.06	15.85	9.59	NA	NA	11.55
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-11866	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Caldas	Neira		"Caldas: Neira: Vda. La Cristalina, Fca. La Estrella, cuenca alta del Rio Tapias"	NA	NA	NA	Passeriformes	Rhinocryptidae	Myornis senilis	17	NA	13.27	4.26	3.77	NA	NA	56.35	NA	64	NA	20.35	17.26	NA	NA	21.2
	IAVH	Preserved specimen	ICN	ICN-MHN	12006	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Cundinamarca	San Miguel		Cundinamarca: San Miguel	NA	NA	NA	Passeriformes	Rhinocryptidae	Myornis senilis	NA	NA	11.31	4	3.09	6.15	NA	56.92	2.82	56.82	24.87	20.7	18.75	NA	NA	21.2
